site,review,month,day,year,rate,sentiment,,,
booking,Meal option  no vegetarian or halal menu.  Wifi sometime loss and very slow,Aug,28,2017,87,neg,,,
booking,Bed is not comfortable  most of the staff are not friendly.   We booked for a room service spa at 10:30pm but no one showed up. I thought they're just late so I waited for 30mins and called to find out that our booking was not endorsed by the staff to the night shift therapist.,Aug,28,2017,94,neg,,,
booking,We liked the view of the lake.,Aug,28,2017,88,pos,,,
booking,Rooms far from restaurant for senior & pwd,Aug,28,2017,88,neg,,,
booking,Location,Aug,28,2017,89,pos,,,
booking,The view from our room was a bit of a let down.  The hallway from the old building needs updating.,Aug,29,2017,76,neg,,,
booking,Breakfast overload,Aug,29,2017,91,pos,,,
booking,Upon check in  the staff is ignorant about senior citizen discount. ..we persisted and eventually got it.,Aug,29,2017,75,neg,,,
booking,The view food and staff.,Aug,29,2017,90,pos,,,
booking,Some rooms needs to be updated. Bathroom needs to be updated as well.,Aug,29,2017,73,neg,,,
booking,Room,Aug,29,2017,88,pos,,,
booking,Room is old  limitted food choices  and noise in other rooms and from the outside is loud  not much of sound proofing.,Aug,29,2017,66,neg,,,
booking,The view at the view deck.,Aug,29,2017,55,pos,,,
booking,Coffee was cold. Called the customer/room service literally 6 times! Nothing happened! Our request didn't arrived. So we decided to personally go to the lobby and ask. Wasted 2 1/2 hours waiting for nothing. We were supposed to surprise our mom coz it was her birthday  because of this  surprise was ruined. Very disappointing ...,Sep,01,2017,44,neg,,,
booking,The reception was accommodating!  The view deck and garden was superb! The rooms are great. Had a good night sleep. Feels like home!,Sep,01,2017,89,pos,,,
booking,Lousy service in restaurant everyday at breakfast! Disinterested and non attentive staff and could not cope with a full house!,Sep,01,2017,33,neg,,,
booking,The hotel location and grounds and lake view room.  Plus the FO and Spa staff.,Sep,01,2017,82,pos,,,
booking,The view at our room was the courtyard. Kinda sad and gloomy,Sep,01,2017,44,neg,,,
booking,Staff were very friendly.  Location was superb  lovely view from the main balcony except from our room.  Live music was good too.,Sep,01,2017,65,pos,,,
booking,Traffic !,Sep,04,2017,67,neg,,,
booking,The location is great which is beside Sky Ranch   the short drive to other very good restaurants  the Mahogany Market   golf course and Little Souls church. It provides one with a majestic view of Taal Lake. Professional   courteous and helpful Staff .,Sep,04,2017,98,pos,,,
booking,No vday inthe rest room,Sep,04,2017,67,neg,,,
booking,The room should have vday in the rest room and other restrooms in the lobby.  Everyrhing went well.,Sep,04,2017,98,pos,,,
booking,The lack of trolleys (and probably insufficient staff) that led to the staff unable to assist the guest during check out (peak hours) is dosappointing. We waited for 1 hour for the luggage assistance and no one came despite several front desk promises. So we were obliged to carry our luggages (note that my wife is pregnant) all the way from the 4th flr to the lobby!,Sep,04,2017,88,neg,,,
booking,The landscape garden and accessibility to sky ranch and restobar,Sep,04,2017,100,pos,,,
booking,some lights not properly working and CR door lock not working,Sep,04,2017,81,neg,,,
booking,accommodating staff,Sep,04,2017,89,pos,,,
booking,The ovelooking view,Sep,05,2017,78,pos,,,
booking,i like the ambiance of the hotel and the cold weather.,Sep,05,2017,89,pos,,,
booking,Go for the Premier Rooms since it got a superb view. When it comes to food  breakfast buffet got a nice selection and Taza Fresh Table Restaurant is a must try. You can't go wrong with Taal Vista.,Sep,05,2017,67,pos,,,
booking,The room,Sep,05,2017,98,neg,,,
booking,The View and The Veranda Resto,Sep,05,2017,75,pos,,,
booking,i think its a bit xpensive for 9500 per night since we do not even have balcony and bathtub in our room.,Sep,06,2017,88,neg,,,
booking,Restaurant food and ambience was good! Beautiful scenery from the bedroom balcony.,Sep,06,2017,80,pos,,,
booking,The scenery and friendliness of staff,Sep,06,2017,87,pos,,,
booking,View,Sep,07,2017,86,pos,,,
booking,I like the location and the staff. They are very helpful and courteous,Sep,09,2017,91,pos,,,
booking,Cr not really good smell something fishy,Sep,10,2017,81,neg,,,
booking,The view of the hotel friendly front desk staff,Sep,10,2017,92,pos,,,
booking,We attended a seminar.of over 600 delegates the staff serving food could not attend to our requests immediately  . Coffee is not hot,Sep,11,2017,78,neg,,,
booking,Woke up sweating at 4am bacause of defective airconditioning only to be transfered to another non-cooling aircon room. 2 room transfers in 1  day,Sep,11,2017,93,neg,,,
booking,the room is under the gym which i really like its very near,Sep,11,2017,68,pos,,,
booking,Not pet friendly. would not allow our small dog,Sep,15,2017,94,neg,,,
booking,The food  the bed  the place  the view  the facilities and the staff.,Sep,15,2017,55,pos,,,
booking,Everything.,Sep,15,2017,95,pos,,,
booking,Difficult to walk around for elderly guests  lack of elevators/very far from lobby. Some leaking roofs at lobby  breakfast hall. Lack of activities and spaces for kids within the hotel compound in relation to the volume of guests.,Sep,18,2017,44,neg,,,
booking,Bed was comfy. Kind staff. Proximity to nearby activities/places of interest. Delicious baked goods. Nice historical pictures along the walls-but should probably be displayed more prominently.,Sep,18,2017,96,pos,,,
booking,We saw a rat inside our room. The hotel is quite outdated  especially their rooms in the mountain wing.,Sep,19,2017,68,neg,,,
booking,I like the most are the staffs  they are very courteous and respond to our queries immediately.  It offers good & tasty breakfast. Also  it has a great view of Taal Lake.  The hotel is huge  very clean and their check-in and check-out services is fast.,Sep,19,2017,97,pos,,,
booking,A better wifi connection in the entire room  booked a suite room but cannot connect with the wifi in the living room.  They don't cater/allow an extra bed.  Better to have more options on their breakfast menu especially on their dessert station.  The rooms (since we booked three rooms) are not well maintained- the bathtubs have no drain stopper/cover and peeling finish (even in the suite room) and the old wooden doors are damaged especially their edges.,Sep,21,2017,69,neg,,,
booking,The place was just perfect & what we needed for a relaxing overnight stay.  It was raining the day we checked in  but we had a wonderful sleep  thanks to the in-room massage we had!  The weather got better the following day so I woke up to the beautiful site of the Taal Lake and its surroundings.  It was just breath-taking!  There was a variety of choices for breakfast  and I was even able to request for hot choco!  Yum!  The walk around the hotel grounds was relaxing and nice  and the shop inside the hotel was convenient (I forgot to bring a shirt  but got one there.).  The front desk ladies were pleasant  and all the hotel staff were polite and friendly wherever you meet them.  It was a great experience overall!  Would stay again! :),Sep,21,2017,98,pos,,,
booking,foods are nice and all the staff are polite.,Sep,21,2017,71,pos,,,
booking,It rained and the porch was slippery ; the buffet per person rate was pricey.,Sep,22,2017,89,neg,,,
booking,The room is very clean and comfortable  separate toilet and bathroom  variety of buffet food selection  fresh garden salad  pineapple salad dressing and  fruits made me feel i was truly in Tagaytay City;  the best though is the great view of the Taal Volcano;,Sep,22,2017,75,pos,,,
booking,Internet access was very slow.,Sep,23,2017,87,neg,,,
booking,The room was very spacious and clean. The view from the room facing taal lake was something to look forward to everyday.,Sep,23,2017,73,pos,,,
booking,Cable tv has only 1 channel. The housekeeping failed to repair it.,Sep,25,2017,88,neg,,,
booking,Taal vista still has the most magnificent view of the volcano and taal lake. Rooms were clean and complete toiletries were provided.,Sep,25,2017,74,pos,,,
booking,My room is too far from the lobby and the dining area  it made me walk too long and far to get to my room. Its a bit hard to get public transpo from the place during non peak hour.,Sep,26,2017,86,neg,,,
booking,Its very peaceful in the venue. The staff are very accommodating.,Sep,26,2017,78,pos,,,
booking,Nothing,Sep,26,2017,85,neg,,,
booking,special shout out to Kevina. she went out of her way to get me a birthday cake thus making my birthday special. thank you,Sep,26,2017,79,pos,,,
booking,Pools timing,Sep,26,2017,84,neg,,,
booking,Been here a couple of times. Still very satisfied.,Sep,26,2017,68,pos,,,
booking,The rooms that we got were in the old wing and we were right smack in the middle of guests with their families that if not noisy  rowdy and kids that like to throw tantrums left and right. The room details on the choices could have indicated if the rooms were in the old or new wing. The process of profiling guests could have been done just so big families with kids can be put on certain floors/wings. Thanks.,Sep,27,2017,83,neg,,,
booking,Overall  i really like the place with ALL their friendly staff.  Perhaps to have healthier food on the menu -- even vegan would be nice :),Sep,27,2017,88,pos,,,
booking,Unexpected  undeclared 2 000 deposit upon check in,Sep,29,2017,82,neg,,,
booking,Very comfortable and really met out expectations.,Sep,29,2017,87,pos,,,
booking,No bidet.,Sep,29,2017,81,neg,,,
booking,I wish there was a refill for the fruits because we there was still an hour left for the buffet service. Also  the aircon was not so cold.,Oct,01,2017,85,neg,,,
booking,I like the bed!,Oct,01,2017,80,pos,,,
booking,the aircon is too cold even if you adjust it,Oct,02,2017,84,neg,,,
booking,comfy bed,Oct,02,2017,98,pos,,,
booking,We arrived at 2:30 for check in. Were still made to wait for several minutes for them to check if the room is available. The room should be ready by 2PM,Oct,02,2017,83,neg,,,
booking,The greens surrounding the entire property is very relaxing and soothing to the eyes and the soul. For s busy person like me  communing with nature recharges and invigorates my inner being.,Oct,02,2017,97,pos,,,
booking,The gate to the Sky Ranch closes at 6pm :(,Oct,02,2017,82,neg,,,
booking,the place and location,Oct,02,2017,96,pos,,,
booking,The staff were very pleasant and friendly.,Oct,02,2017,81,pos,,,
booking,Omgeving,Oct,04,2017,95,pos,,,
booking,The pillows aren't fluffy; it's flat and hard. Door to the terrace can be hard to move and get stuck.,Oct,04,2017,78,neg,,,
booking,Cozy beds  extra pillows  ambiance  room scent,Oct,04,2017,94,pos,,,
booking,Water lavabo loopt in een straal constant 24hr  should be checked,Oct,05,2017,78,neg,,,
booking,View deck overlooking Taal Lake,Oct,05,2017,93,pos,,,
booking,The bathroom is not very clean. The shower not functioning very well. They need to renovate,Oct,08,2017,67,neg,,,
booking,I like the size of the room and the bathroom.  It has enough space for me to move around.  I like that they have a clothes line inside the bathroom.  The design of the bathroom makes it easier for us to keep it dry.  This is a classic hotel that could last for decades because it placed priority on the needs of the guests OVER THE  AESTHETICS.  Never mind if it is not trendy or modern BUT it kept the guests' needs first!,Oct,08,2017,92,pos,,,
