site,review,date,sentiment
booking,The room should have vday in the rest room and other restrooms in the lobby.  Everyrhing went well.,2017-09-04,pos
booking,The lack of trolleys (and probably insufficient staff) that led to the staff unable to assist the guest during check out (peak hours) is dosappointing. We waited for 1 hour for the luggage assistance and no one came despite several front desk promises. So we were obliged to carry our luggages (note that my wife is pregnant) all the way from the 4th flr to the lobby!,2017-09-04,neg
booking,The landscape garden and accessibility to sky ranch and restobar,2017-09-04,pos
booking,some lights not properly working and CR door lock not working,2017-09-04,neg
booking,accommodating staff,2017-09-04,pos
booking,The ovelooking view,2017-09-05,pos
booking,i like the ambiance of the hotel and the cold weather.,2017-09-05,pos
booking,Go for the Premier Rooms since it got a superb view. When it comes to food  breakfast buffet got a nice selection and Taza Fresh Table Restaurant is a must try. You can't go wrong with Taal Vista.,2017-09-05,pos
booking,The room,2017-09-05,neg
booking,The View and The Veranda Resto,2017-09-05,pos
booking,i think its a bit xpensive for 9500 per night since we do not even have balcony and bathtub in our room.,2017-09-06,neg
booking,Restaurant food and ambience was good! Beautiful scenery from the bedroom balcony.,2017-09-06,pos
booking,The scenery and friendliness of staff,2017-09-06,pos
booking,View,2017-09-07,pos
booking,I like the location and the staff. They are very helpful and courteous,2017-09-09,pos
booking,Cr not really good smell something fishy,2017-09-10,neg
booking,The view of the hotel friendly front desk staff,2017-09-10,pos
booking,We attended a seminar.of over 600 delegates the staff serving food could not attend to our requests immediately  . Coffee is not hot,2017-09-11,neg
booking,Woke up sweating at 4am bacause of defective airconditioning only to be transfered to another non-cooling aircon room. 2 room transfers in 1  day,2017-09-11,neg
booking,the room is under the gym which i really like its very near,2017-09-11,pos
booking,Not pet friendly. would not allow our small dog,2017-09-15,neg
booking,The food  the bed  the place  the view  the facilities and the staff.,2017-09-15,pos
booking,Everything.,2017-09-15,pos
booking,Difficult to walk around for elderly guests  lack of elevators/very far from lobby. Some leaking roofs at lobby  breakfast hall. Lack of activities and spaces for kids within the hotel compound in relation to the volume of guests.,2017-09-18,neg
booking,Bed was comfy. Kind staff. Proximity to nearby activities/places of interest. Delicious baked goods. Nice historical pictures along the walls-but should probably be displayed more prominently.,2017-09-18,pos
booking,We saw a rat inside our room. The hotel is quite outdated  especially their rooms in the mountain wing.,2017-09-19,neg
booking,I like the most are the staffs  they are very courteous and respond to our queries immediately.  It offers good & tasty breakfast. Also  it has a great view of Taal Lake.  The hotel is huge  very clean and their check-in and check-out services is fast.,2017-09-19,pos
booking,A better wifi connection in the entire room  booked a suite room but cannot connect with the wifi in the living room.  They don't cater/allow an extra bed.  Better to have more options on their breakfast menu especially on their dessert station.  The rooms (since we booked three rooms) are not well maintained- the bathtubs have no drain stopper/cover and peeling finish (even in the suite room) and the old wooden doors are damaged especially their edges.,2017-09-21,neg
booking,The place was just perfect & what we needed for a relaxing overnight stay.  It was raining the day we checked in  but we had a wonderful sleep  thanks to the in-room massage we had!  The weather got better the following day so I woke up to the beautiful site of the Taal Lake and its surroundings.  It was just breath-taking!  There was a variety of choices for breakfast  and I was even able to request for hot choco!  Yum!  The walk around the hotel grounds was relaxing and nice  and the shop inside the hotel was convenient (I forgot to bring a shirt  but got one there.).  The front desk ladies were pleasant  and all the hotel staff were polite and friendly wherever you meet them.  It was a great experience overall!  Would stay again! :),2017-09-21,pos
booking,foods are nice and all the staff are polite.,2017-09-21,pos
booking,It rained and the porch was slippery ; the buffet per person rate was pricey.,2017-09-22,neg
booking,The room is very clean and comfortable  separate toilet and bathroom  variety of buffet food selection  fresh garden salad  pineapple salad dressing and  fruits made me feel i was truly in Tagaytay City;  the best though is the great view of the Taal Volcano;,2017-09-22,pos
booking,Internet access was very slow.,2017-09-23,neg
booking,The room was very spacious and clean. The view from the room facing taal lake was something to look forward to everyday.,2017-09-23,pos
booking,Cable tv has only 1 channel. The housekeeping failed to repair it.,2017-09-25,neg
booking,Taal vista still has the most magnificent view of the volcano and taal lake. Rooms were clean and complete toiletries were provided.,2017-09-25,pos
booking,My room is too far from the lobby and the dining area  it made me walk too long and far to get to my room. Its a bit hard to get public transpo from the place during non peak hour.,2017-09-26,neg
booking,Its very peaceful in the venue. The staff are very accommodating.,2017-09-26,pos
booking,Nothing,2017-09-26,neg
booking,special shout out to Kevina. she went out of her way to get me a birthday cake thus making my birthday special. thank you,2017-09-26,pos
booking,Pools timing,2017-09-26,neg
booking,Been here a couple of times. Still very satisfied.,2017-09-26,pos
booking,The rooms that we got were in the old wing and we were right smack in the middle of guests with their families that if not noisy  rowdy and kids that like to throw tantrums left and right. The room details on the choices could have indicated if the rooms were in the old or new wing. The process of profiling guests could have been done just so big families with kids can be put on certain floors/wings. Thanks.,2017-09-27,neg
booking,Overall  i really like the place with ALL their friendly staff.  Perhaps to have healthier food on the menu -- even vegan would be nice :),2017-09-27,pos
booking,Unexpected  undeclared 2 000 deposit upon check in,2017-09-29,neg
booking,Very comfortable and really met out expectations.,2017-09-29,pos
booking,No bidet.,2017-09-29,neg
booking,I wish there was a refill for the fruits because we there was still an hour left for the buffet service. Also  the aircon was not so cold.,2017-10-01,neg
booking,I like the bed!,2017-10-01,pos
booking,the aircon is too cold even if you adjust it,2017-10-02,neg
booking,comfy bed,2017-10-02,pos
booking,We arrived at 2:30 for check in. Were still made to wait for several minutes for them to check if the room is available. The room should be ready by 2PM,2017-10-02,neg
booking,The greens surrounding the entire property is very relaxing and soothing to the eyes and the soul. For s busy person like me  communing with nature recharges and invigorates my inner being.,2017-10-02,pos
booking,The gate to the Sky Ranch closes at 6pm :(,2017-10-02,neg
booking,the place and location,2017-10-02,pos
booking,The staff were very pleasant and friendly.,2017-10-02,pos
booking,Omgeving,2017-10-04,pos
booking,The pillows aren't fluffy; it's flat and hard. Door to the terrace can be hard to move and get stuck.,2017-10-04,neg
booking,Cozy beds  extra pillows  ambiance  room scent,2017-10-04,pos
booking,Water lavabo loopt in een straal constant 24hr  should be checked,2017-10-05,neg
booking,View deck overlooking Taal Lake,2017-10-05,pos
booking,The bathroom is not very clean. The shower not functioning very well. They need to renovate,2017-10-08,neg
booking,I like the size of the room and the bathroom.  It has enough space for me to move around.  I like that they have a clothes line inside the bathroom.  The design of the bathroom makes it easier for us to keep it dry.  This is a classic hotel that could last for decades because it placed priority on the needs of the guests OVER THE  AESTHETICS.  Never mind if it is not trendy or modern BUT it kept the guests' needs first!,2017-10-08,pos
