pos,Our stay was great in general. The hotel provides an awesome view of the Taal Volcano. It has its own viewing deck and a big garden where people can just sit and relax while admiring the view as well as the chill weather. The room was okay  not as big as what we expected but four people could fit in a superior room. The bathroom was huge. The swimming pool was big and they turn on the heater. Breakfast buffet was good also  they offered a variety. Some tourist destinations are accessible and walking distance such as Sky Ranch  Mushroom burger and the Casino. There is also a Mcdonalds right in front of the hotel.
neg,It was alright. The travel from Manila to Taal Vista took longer than expected due to heavy traffic. The new adventure recently constructed which is adjacent to the hotel made it worst to get through. The long drive is what discouraged us to go back to this place.
pos,We stayed in Taal Vista Hotel and I couldn't be more satisfied. The Hotel has been renovated and upgraded in every way. Aside from the great location  the rooms are big and comfortable. Taal Vista Hotel can now be considered a 5 star hotel in Tagaytay.
neg,We spent 4 nights over the 2013 Christmas period. Booked through Agoda so no Christmas package deals. At check-in we made reservations for the Christmas Eve dinner buffet  however when we arrived at the restaurant  there was no reservation and we were given a table at the extreme end of the patio area. Food was OK  typical buffet food  turkey undercooked - blood dripping. Room clean and comfortable with connecting door to children's room. Games room was a joke. room too small for snooker table  cue kept hitting the walls. One set of darts with only two flites. No refreshment facilities in games room. Gardens and surrounding well maintained as is the hotel itself. Expensive but it was the Christmas vacation period.
pos,Room was just normal clean room. it means not that fancy. but Hotel has very good view  cannot compared with another hotels. Good for lovers  family and business trip all. Try this.
neg,We stayed here in the midst of a typhoon so the view wasn't that nice and it was just foggy. Room is huge and breakfast is OK. Toilet's isn't that private  I would've liked it more if the toilet is more private.
pos,The stay was alright. It was relaxing. The breakfast was great. Its near the sky ranch. My children just walked from the hotel to sky ranch  no need to worry about the parking. The only thing that disappoints me is that our room has no view of the taal lake. I booked for a lake view but the room given is not a lake view.I did not complained  we just walked through the gardens and balcony which provides a good view of the Taal lake.
pos,No Frills and staff were very accommodating. We were able to check in and out in less than five minutes. One of the best features of the hotel is the great number of parking spaces available. I also like the security of the entire place  makes 1 feel safe.
pos,My stay at taal vista was really one of the greatest out of town experience ever. I was with my husband who was disabled at that moment. The staff were all friendly and attentive to our needs. they even accompanied us to our room everytime we go in and out of the hotel. breakfast buffet was delicious and satisfying. Location is good as well. just along the highway near major attractions and well known reataurants .over all we enjoyed our stay here.
pos,My boyfriend and I celebrated our anniversary in Taal Vista. It was very romantic - from the wonderful lake view  to the hug-conducive atmosphere in Tagaytay  the romantic lobby show and the sumptuous buffet breakfast. There was even a wedding concurrent to our stay in the hotel. The service was also five-star  considering that  a few years ago it was an issue in the hotel. There are many reviews available in the internet for this hotel  and I couldn't agree more to the positive reviews that this hotel has.
pos,We loved our stay. The staff especially Regie and nurse (Ann?) went above and beyond any expectation I had.
pos,PERFECT WE WILL RETURN SOMEDAY.THE VIEW OF THE LAKE AND VOLCANO IS BREATHTAKING.
neg,"Restaurant expensive and very mediocre service bad and very slow. ATM subject to power cuts and suddenly my card is there ,,,, Arrived at noon my room was not ready and I had to pay an upgrade of php 1000 to have a room ..... .bizarre no"
